1257,4,-5,12,7,-6,-12,10,15
1258,-3,3,-13,-4,-16,-8,7,-15
1259,-9,10,-12,-1,6,-14,-11,3
1260,7,8,-2,-1,7,-13,-15,8
1261,2,-14,5,6,-7,-7,1,-16
1262,-2,11,6,-12,7,10,11,1
1263,14,-11,3,8,12,-11,11,-6
1264,-15,13,-15,10,3,12,-6,15
1265,8,14,11,2,-15,12,10,8
1266,15,-1,8,-8,2,0,6,4
1267,7,7,6,7,6,12,-11,4
1268,-15,11,-4,1,-2,4,15,-10
1269,11,0,-3,-10,-3,9,14,10
1270,5,14,5,-10,2,-12,-3,15
1271,2,-1,-2,-8,-12,-4,-6,-11
1272,-12,12,4,-8,-15,-16,-7,8
1273,-6,0,-4,10,-9,14,-3,-15
1274,-1,9,13,6,5,-7,5,3
1275,10,10,-14,9,9,7,-3,-9
1276,-11,7,3,-11,6,-10,-8,15
1277,1,-15,-16,15,-16,1,-2,5
1278,0,10,15,-7,-4,12,6,15
1279,-5,-2,10,-8,-13,-11,6,-11
1280,13,14,-1,-15,5,-11,-3,-6
1281,-12,1,-9,-12,-16,8,-11,12
1282,0,-11,-5,7,12,-5,-8,8
1283,3,9,-8,5,10,-8,-14,0
1284,10,7,-13,8,-9,14,13,-1
1285,-5,6,-3,5,13,-6,-9,4
1286,2,7,-9,-15,-7,5,1,-1
1287,6,-12,-14,-12,-14,1,2,11
1288,-8,-15,7,-3,-7,-12,-8,13
1289,1,-13,-4,-5,12,7,11,-14
1290,-7,-6,-7,1,8,-9,-13,12
1291,1,-3,-10,11,-15,-12,7,-16
1292,5,-8,0,11,2,7,10,-6
1293,-5,14,9,-2,7,1,-16,11
1294,-12,-3,-10,-10,5,1,-1,-8
1295,8,12,-16,-3,-12,2,-13,-12
1296,7,9,0,10,-10,-1,-9,14
1297,1,11,-9,-8,8,6,3,11
1298,4,-3,-2,5,0,1,15,7
1299,15,4,3,-16,1,-5,-13,-12
1300,-4,0,3,5,-15,-7,-14,-8
1301,5,12,6,-3,14,-1,11,-15
1302,-5,2,-10,10,-7,6,5,1
1303,10,1,15,-2,-8,-10,2,-10
1304,-7,-13,1,1,-2,12,5,-2
1305,-4,0,8,3,-15,-10,-12,15
1306,0,-7,-9,5,-13,-12,-10,-15
1307,-16,-8,-8,-6,10,10,-3,5
1308,6,-16,-4,7,-9,-5,-12,1
1309,-14,-6,12,14,9,2,12,11
1310,-4,2,-9,1,11,9,-3,11
1311,-14,12,12,9,-9,8,-9,-7
1312,-8,4,11,5,-9,4,1,1
1313,13,-1,9,14,2,-11,12,4
1314,-6,1,8,5,1,3,1,0
1315,-9,-9,-2,-1,-8,-1,11,-12
1316,-12,-3,-14,-14,-4,-7,-7,-12
1317,11,-8,-9,13,4,13,-11,10
1318,15,0,0,8,6,9,-14,-14
1319,1,-14,1,9,14,-8,4,4
1320,3,12,-2,14,2,-14,-15,10
1321,-15,-6,-10,8,10,9,-16,12
1322,2,-3,-3,4,13,10,12,-5
1323,5,4,-6,-5,4,-8,2,3
1324,-7,-13,14,14,-14,2,0,15
1325,-10,6,-2,-13,-10,8,-6,5
1326,-9,15,-12,-14,4,-4,0,-4
1327,14,-9,15,-12,-1,11,-2,7
1328,-4,5,-7,-12,-11,-13,12,-6
1329,5,-7,-9,4,6,-4,2,1
1330,-11,8,13,6,-8,7,-4,-8
1331,12,-12,-9,14,-6,11,-13,13
1332,12,14,-5,13,-4,-3,8,0
1333,-1,-8,8,-7,-1,7,-2,5
1334,4,3,-2,6,-11,10,7,-6
1335,-6,10,-10,14,-14,3,-5,7
1336,9,-4,-15,-14,-11,-12,10,-1
1337,-14,-16,13,-13,1,13,-14,-9
1338,-12,9,-1,-5,11,-10,2,1
1339,15,-7,1,9,-10,13,14,14
1340,3,-3,11,11,-9,-7,-3,-5
1341,14,9,-7,14,5,7,11,4
1342,1,13,-14,14,4,14,-8,-3
1343,-10,11,-1,15,-15,-15,10,-10
1344,8,-6,-13,10,4,9,6,-13
1345,11,-14,-10,8,-2,-3,-4,-12
1346,10,-15,-15,-5,-3,15,-14,2
1347,-3,-8,2,-14,11,-16,3,0
1348,7,9,6,2,3,13,4,-7
1349,15,15,-12,12,-7,8,13,-9
1350,-12,6,-14,3,-16,-10,-16,9
1351,-11,-9,8,10,1,-12,9,-7
1352,7,1,-15,-7,5,-11,-16,11
1353,-14,-9,-7,-15,15,12,-15,8
1354,-9,7,12,-3,-3,-10,-10,2
1355,-14,3,-3,13,-10,2,7,-9
1356,7,12,-14,-11,-11,-5,-15,9
1357,10,-12,10,-10,-12,-7,-1,-5
1358,3,-1,-12,-1,-4,-5,11,-12
1359,-10,10,10,1,6,14,-11,11
1360,4,14,-2,-7,-7,4,-14,-10
1361,-13,8,6,-7,2,-5,-6,8
1362,13,9,6,11,-9,-12,-16,1
1363,13,6,5,-14,-1,6,-13,-6
1364,3,4,-11,11,12,12,-15,9
1365,-13,-3,-3,-5,0,4,5,-11
1366,-4,9,-7,1,-7,14,8,-6
1367,-6,-2,6,-4,-6,-10,5,-2
1368,13,-12,-13,-10,-13,-10,4,15
1369,-13,4,-3,-15,-7,-5,-14,8
1370,1,13,0,13,-4,1,0,-16
1371,7,2,13,-3,-8,10,-5,15
1372,-11,-3,-12,4,7,-15,14,8
1373,7,5,-7,14,-3,2,11,2
1374,-3,-13,1,-16,-16,8,-5,-9
1375,11,-6,4,1,-2,-15,5,-5
1376,-3,14,-9,4,2,5,-15,-9
1377,11,-9,8,4,7,5,5,-12
1378,-8,-4,-2,-16,1,1,-9,-12
1379,4,-7,-6,10,-8,-4,1,6
1380,-16,2,3,-10,10,3,11,7
1381,12,-16,9,7,-11,6,8,8
1382,-9,8,7,10,-4,1,12,-4
1383,7,12,6,5,6,-11,3,8
1384,14,9,-9,0,-1,-10,-7,-6
1385,14,-8,-4,11,-12,5,-9,-16
1386,-2,2,10,-15,1,9,-7,0
1387,-8,1,-13,-3,-4,-7,4,7
1388,-12,-3,8,7,14,-14,-8,-2
1389,15,6,1,12,1,8,-14,11
1390,-15,4,-3,9,-8,11,6,2
1391,11,-2,-12,-9,-3,8,9,-2
1392,2,0,7,-11,-4,-5,7,-5
1393,13,-15,4,8,7,11,12,11
1394,9,-3,-8,10,13,-11,15,-3
1395,10,6,8,11,-11,-14,-4,-8
1396,-1,-16,-1,8,14,10,5,5
1397,3,-11,-16,-1,10,4,1,10
1398,-9,-15,3,1,13,4,10,-13
1399,4,2,-7,-1,-2,9,11,0
1400,-15,10,15,-8,-4,3,4,11
1401,10,-14,6,-16,-13,-6,-11,-6
1402,-1,0,4,15,0,-14,-7,8
1403,4,-2,-1,-8,-1,-13,8,-11
1404,12,-1,15,-3,-6,-14,7,11
1405,-8,13,-8,-9,-16,-10,8,-6
1406,5,-15,-16,9,-11,-16,14,4
1407,-11,1,-1,-16,-5,-9,-1,13
1408,-12,-1,-3,-3,8,-6,13,4
1409,14,2,0,-1,4,9,7,13
1410,13,-15,-9,-16,15,-10,0,4
1411,14,-3,-9,-2,7,7,5,-2
1412,4,-14,15,3,9,15,-5,-11
1413,2,-14,-13,-14,-5,-3,3,-5
1414,5,3,-11,13,11,4,-13,-3
1415,-2,14,15,2,-9,10,-15,-16
1416,12,-12,10,13,-9,-1,-11,-7
1417,14,0,-8,-7,-9,-13,6,14
1418,-16,-8,10,2,-5,0,11,-7
1419,1,-9,-1,1,-12,11,-9,13
1420,4,-3,13,-13,-15,-8,-12,0
1421,12,6,-7,-14,9,15,15,4
1422,-5,-14,-13,9,7,15,14,-16
1423,-1,14,6,7,15,-1,11,-16
1424,-6,2,8,9,-10,-2,-14,-8
1425,3,10,-6,-4,-6,0,13,4
1426,-12,4,8,6,-11,-13,-9,4
1427,1,-16,1,3,0,-16,-2,-1
1428,1,-5,-15,3,4,10,-8,0
1429,-2,4,-5,11,-7,2,2,5
1430,3,-16,7,-5,13,15,-16,8
1431,4,-13,-11,10,9,-1,-11,11
1432,-5,11,2,-16,-8,5,-1,-15
1433,-1,-15,-8,-6,2,2,-2,11
1434,14,11,5,-6,-16,2,-2,9
1435,-7,-6,-15,5,-12,9,7,-1
1436,8,-6,4,4,-14,-2,6,-13
1437,-2,-16,14,4,-1,1,-14,-4
1438,12,-7,12,-6,2,-15,12,9
1439,10,-9,-6,9,3,-16,4,15
1440,-3,15,-4,-3,8,9,2,3
1441,-14,14,-9,13,-3,-7,15,-6
1442,0,-4,11,2,-11,5,-7,-12
1443,-9,-13,8,12,-2,6,1,9
1444,-6,4,-8,-16,12,8,13,2
1445,3,13,5,-9,-10,12,-9,-1
1446,10,11,2,-14,-11,0,-4,12
1447,5,-6,-4,4,-2,9,-9,9
1448,6,8,-9,9,-3,10,-3,4
1449,11,15,-10,-10,-4,-14,2,-8
1450,-4,3,7,-3,-4,0,11,-5
1451,3,4,-15,-8,7,14,-5,0
1452,12,-13,-12,-12,-5,-15,-11,0
1453,1,6,-2,14,-4,-8,0,15
1454,5,-10,-9,8,-5,-11,14,9
1455,-15,13,-12,15,-8,9,9,-11
1456,15,-8,-9,-7,-13,-6,-5,15
1457,-16,-5,6,-3,6,6,4,8
1458,6,3,-1,4,-13,-14,8,-4
1459,-4,5,-11,-6,-13,11,-6,-6
1460,12,13,6,7,-15,-15,-1,12
1461,-7,-16,-14,3,10,-7,-16,-12
1462,3,14,14,12,3,1,10,7
1463,-6,-1,6,-9,-1,15,1,8
1464,9,-8,10,-1,-12,-11,-13,8
1465,4,-10,-3,3,-16,1,-5,-10
1466,-13,7,3,-11,7,3,3,-4
1467,9,12,14,-9,10,8,9,9
1468,-11,-12,2,-14,-6,-12,-2,-9
1469,-9,12,6,-12,10,-2,1,-16
1470,-15,-14,-1,10,-16,3,0,-4
1471,15,-15,7,-4,-3,-5,13,-14
1472,3,-11,2,9,3,14,-12,-11
1473,5,-14,7,15,-10,-5,3,-4
1474,-3,-5,-3,-5,15,3,-3,4
1475,0,2,-16,1,9,-13,-2,14
1476,7,-6,1,13,7,13,4,12
1477,8,-12,-6,3,8,-2,-5,14
1478,-13,-8,13,-15,4,-2,4,-1
1479,6,-7,-14,2,-13,-13,-2,13
1480,2,-16,-9,7,1,2,-15,6
1481,12,9,-8,-1,-5,-9,-4,2
1482,4,-6,2,1,12,4,-6,-8
1483,13,-4,-9,10,-13,-4,-15,13
1484,7,0,3,-6,15,10,-15,8
1485,0,-6,-5,-8,-9,0,-11,2
1486,-3,9,6,15,-6,6,-1,1
1487,3,-8,-10,-5,-10,-7,10,-5
1488,-7,-2,15,5,13,15,-1,13
1489,6,-12,8,-7,0,-14,8,12
1490,10,-11,7,5,13,-14,12,-7
1491,-11,-5,-13,-15,-12,15,-4,14
1492,-9,-15,-12,4,-12,5,5,-4
1493,-3,-9,6,10,-3,-10,-9,-5
1494,-13,1,-11,11,8,-9,-7,-5
1495,-6,9,6,10,8,-4,-7,11
1496,-8,-4,13,-15,-2,-10,5,-7
1497,-8,13,-4,-10,10,-14,-7,-8
1498,-8,-5,-12,10,5,-1,7,-3
1499,-3,-5,-12,1,-16,8,1,-15
1500,4,1,-12,-13,0,-14,7,10
1501,-2,-2,15,-5,-15,-8,-3,-1
1502,15,-10,-10,-3,4,-3,13,8
1503,-15,-8,-11,13,-5,-8,-1,3
1504,10,14,-12,12,-1,8,9,-13
1505,-7,8,-1,-6,-2,-14,10,-5
1506,-14,-14,-2,1,-2,8,-14,-16
1507,-5,2,-13,-8,2,5,-14,15
1508,6,4,13,12,14,-4,-12,-15
1509,12,13,15,6,-11,-12,2,8
1510,-12,12,-7,-14,-2,10,-12,-9
1511,-11,-16,-1,-5,-1,-9,4,2
1512,-9,0,14,-12,1,11,-8,-15
1513,4,-15,-14,4,-13,-16,-5,3
1514,3,14,-16,3,9,-8,-14,9
1515,14,8,10,10,8,-4,7,-13
1516,2,6,-13,15,-5,-9,-9,5
1517,0,2,13,6,7,-16,-3,-15
1518,-5,6,15,7,-1,10,-4,6
1519,10,12,8,10,-10,-14,14,8
1520,-1,-13,2,-1,14,-9,10,-1
1521,-15,-10,-3,-13,11,-16,13,-2
1522,-6,12,-8,-3,-15,0,8,-7
1523,13,-6,-3,15,-16,12,-11,7
1524,-13,5,4,11,-5,3,9,11
1525,-5,6,-5,13,-10,-14,4,5
1526,8,-4,-2,2,12,4,-10,-2
1527,-6,-10,-6,-2,-3,-8,14,3
1528,12,7,14,-12,11,1,-8,-10
1529,-6,-11,7,-3,-6,15,3,9
1530,-15,4,8,-14,14,-2,-2,-3
1531,-9,14,8,-8,5,-8,-2,-16
1532,-14,9,-1,-12,1,7,15,-16
1533,8,-15,5,-9,-10,-8,-12,-16
1534,-1,-4,10,-5,11,-15,-8,-13
1535,8,-15,6,-5,12,10,-8,6
1536,6,5,2,10,9,-16,-2,-13
1537,-14,-7,8,10,-4,-10,0,10
1538,9,-11,14,-3,-12,-9,8,12
1539,4,10,0,1,-11,-4,-2,15
1540,15,-8,4,13,7,1,-10,4
1541,-11,14,10,-4,-13,1,7,-6
1542,5,0,-11,-14,-4,11,13,13
1543,-1,-15,-6,8,-10,-9,3,-14
1544,-9,14,-3,15,-14,9,-7,11
1545,-4,12,-5,-3,5,0,1,-2
1546,-4,-12,3,14,7,-16,0,12
1547,-12,-14,13,13,-13,-5,1,-2
1548,13,-14,-8,-10,-9,-3,14,12
1549,2,7,3,5,2,9,13,15
1550,-3,1,10,3,-4,14,-14,13
1551,15,12,14,-9,-5,-5,12,-5
1552,13,-3,-5,-16,-3,-10,3,2
1553,9,8,0,4,-8,7,3,0
1554,-5,15,11,15,-3,7,8,-12
1555,-5,3,12,13,-9,13,13,-12
1556,0,-4,-16,4,5,-5,0,4
1557,15,0,15,-5,-8,13,-12,-7
1558,-7,-8,4,9,0,10,-3,-15
1559,7,-1,0,11,-6,-14,14,12
1560,-12,15,4,-4,-1,0,5,-13
1561,-5,-14,-11,11,-15,-14,-15,13
1562,-4,12,-12,13,14,-11,-16,-16
1563,0,-6,-8,14,-7,-5,1,13
1564,-15,13,15,3,-11,-4,-11,-5
1565,-11,-16,-14,5,-15,2,-4,4
1566,14,-16,-7,15,5,-8,-5,5
1567,-7,13,15,8,3,-9,9,-13
1568,-7,-2,2,1,-5,12,-1,14
1569,11,-9,12,-3,12,-16,13,2
1570,11,1,12,6,0,-13,-5,-10
1571,-12,-11,-12,-3,8,-4,-11,10
1572,-7,4,-16,2,1,-10,8,-3
1573,14,9,-13,1,-3,-2,-8,13
1574,7,-15,-11,4,15,12,0,1
1575,-1,10,-15,12,4,5,-6,0
1576,-7,-13,-3,-5,-12,-12,2,-7
1577,-10,-5,-7,14,2,13,9,10
1578,5,0,6,6,8,13,13,-5
1579,-1,-16,9,4,2,-13,-3,2
1580,3,-14,-6,-4,-15,6,-6,0
1581,-11,-8,-1,6,-14,0,-15,14
1582,-5,-15,3,-10,-9,-1,-5,11
1583,-2,7,-12,-15,5,-11,3,-7
1584,-15,-4,-2,-4,-7,7,13,1
1585,-6,0,-16,-16,13,10,0,0
1586,15,-16,8,10,-2,3,-5,-6
1587,-5,4,-4,8,-12,5,-10,12
1588,-9,-7,-8,-1,-5,-6,-1,-3
1589,5,12,-5,-14,9,-4,0,-2
1590,-15,-8,-6,-4,7,-1,-10,10
1591,13,-8,1,-9,-10,3,5,7
1592,-6,-12,12,0,15,4,-13,-7
1593,4,-7,-3,11,-7,4,-10,-4
1594,15,-4,0,-13,-15,2,3,8
1595,-10,10,-2,-16,11,-10,-10,10
1596,-13,-16,-16,-7,6,3,-1,11
1597,15,14,12,-12,12,10,14,-16
1598,-2,14,0,-16,5,-6,8,-9
1599,-11,-2,6,1,15,-11,-11,12
1600,1,-2,-3,-9,15,-5,-12,-15
1601,4,14,3,10,11,-3,-15,-3
1602,-13,-8,3,2,-16,7,-5,-1
1603,5,5,-15,5,3,13,-10,-3
1604,0,9,-13,10,-1,10,0,5
1605,-5,3,-7,1,10,-11,3,4
1606,-11,-6,7,7,-6,-13,9,12
1607,-10,-7,5,-8,-10,-7,0,8
1608,-2,6,-15,2,-3,15,4,-8
1609,3,-7,1,-12,6,-6,-5,14
1610,-10,-12,-5,4,0,-1,-13,-9
1611,8,7,-4,2,11,-5,-6,-4
1612,3,-16,4,3,-10,2,-16,9
1613,-8,-11,1,-9,13,-16,-2,11
1614,-12,11,8,1,12,2,-7,-3
1615,13,4,-3,2,11,7,15,-10
1616,12,11,6,11,13,-13,-13,-11
1617,6,13,-9,-5,3,-9,-1,6
1618,-4,13,7,-5,3,10,3,-7
1619,-15,15,9,-12,-13,-14,-2,-16
1620,0,12,9,4,4,10,-13,4
1621,-11,-1,-12,-16,15,10,-15,7
1622,-14,-10,-11,9,-7,13,10,12
1623,-9,-9,-3,13,-14,11,3,2
1624,-11,-13,2,0,0,13,-10,-3
1625,7,5,0,-9,15,7,-7,-7
1626,8,-6,8,13,11,4,-10,7
1627,1,10,-7,-10,13,9,-15,2
1628,-5,3,12,3,5,7,9,-7
1629,-16,-12,-4,-6,-10,-7,0,10
1630,13,14,3,-16,6,-11,-4,-2
1631,5,-14,-1,-11,7,4,7,3
1632,-11,-15,7,-15,-14,14,-6,-14
1633,14,-10,15,11,-10,15,-14,-6
1634,-13,3,-8,-1,0,-2,-10,11
1635,-2,6,-8,10,6,12,-3,-12
1636,15,-13,-9,15,-9,-5,14,-13
1637,0,-9,10,4,1,0,4,15
1638,-13,11,-4,9,5,13,-9,-2
1639,8,-11,11,-8,-13,-5,0,-14
1640,10,-4,-3,5,-3,11,-14,10
1641,-5,11,-8,3,4,-3,2,-15
1642,4,15,15,-14,-16,-7,11,-11
1643,-7,11,-3,4,8,1,-1,-10
1644,13,-15,-15,-1,7,15,-8,-4
1645,5,15,-6,7,15,3,4,10
1646,-11,12,-3,-12,-8,5,14,14
1647,-6,-1,2,-13,-2,2,-13,-10
1648,1,14,-5,1,-10,9,-7,4
1649,-16,15,1,-12,-5,10,3,-13
1650,-5,0,-16,-11,2,-13,13,14
1651,4,1,-7,-12,6,11,10,-9
1652,3,6,12,12,-6,2,3,-13
1653,-10,14,11,8,0,-8,-2,-9
1654,-7,7,-10,-13,3,5,-14,-11
1655,-2,13,11,13,13,-5,13,-2
1656,4,-1,-10,-15,9,14,1,-11
1657,-7,12,-2,-3,-4,-10,-15,-1
1658,1,-1,-1,2,1,3,0,-11
1659,-6,7,5,-15,4,-15,11,4
1660,12,4,-4,-15,10,-1,3,-1
1661,-7,-15,-6,2,-6,2,5,-11
1662,9,-9,5,6,-6,0,-9,7
1663,12,-15,7,-16,-10,-16,2,-10
1664,0,15,1,-10,-6,2,-2,9
1665,-13,9,-5,-15,-14,13,5,-11
1666,-8,15,6,-8,5,0,-11,12
1667,-1,-7,-11,9,-6,-9,11,-5
1668,-7,4,7,-11,-15,-4,6,-1
1669,5,14,-12,13,12,-13,3,-16
1670,-2,-14,-11,-12,-15,8,-14,7
1671,-12,1,6,-5,10,-9,12,4
1672,5,3,-10,7,2,-10,-12,14
1673,-2,-2,9,7,-12,0,-3,1
1674,-6,11,4,-3,-5,4,5,14
1675,-1,4,-7,1,-13,-15,1,-5
1676,-3,-9,-1,0,-16,-8,0,-2
1677,-11,12,2,-2,4,0,9,1
1678,-5,10,-9,-6,7,7,13,-3
1679,-16,-11,5,0,-6,-13,7,-15
1680,-13,-12,-8,-3,7,-5,10,14
1681,7,-7,4,5,-1,4,3,-15
1682,-1,14,11,-1,-9,-7,-11,12
1683,-1,9,11,-5,-3,-5,-13,-1
1684,-6,-3,4,3,2,13,2,8
1685,14,-1,9,3,8,6,-16,-4
1686,12,-12,9,2,5,-16,15,2
1687,-5,5,8,-15,-7,12,0,2
1688,11,9,-8,-8,-1,-15,-11,11
1689,-9,9,3,-8,6,-4,-9,-15
1690,8,-2,15,9,11,13,8,-1
1691,-8,-5,5,14,-16,-1,-1,-12
1692,-14,3,-14,8,3,-16,-1,4
1693,-14,15,0,8,-12,9,-4,3
1694,1,-14,11,6,-8,11,15,14
1695,-8,1,-3,-10,3,-10,-1,-12
1696,3,11,-10,-3,-11,-4,-9,11
1697,-2,12,9,-16,12,-14,4,12
1698,13,1,7,-9,12,13,-11,-15
1699,-16,8,-12,1,6,14,-11,-15
1700,5,-10,-7,11,-11,-16,14,2
1701,-2,-12,-8,5,11,4,-11,13
1702,-15,-13,10,2,-1,7,0,0
1703,11,-5,-2,5,0,5,-4,7
1704,2,13,10,-11,-11,12,11,8
1705,4,-14,11,0,9,-1,9,7
1706,-13,-9,1,9,14,13,-6,-14
1707,11,5,4,-12,0,-7,-5,-6
1708,11,-7,-3,6,13,8,-13,-15
1709,9,3,7,-8,-1,-15,1,-8
1710,6,13,-15,-11,-5,-14,-14,0
1711,-13,-2,-13,-3,-10,-1,9,6
1712,11,0,-9,-1,-14,13,-7,9
1713,12,15,-11,-5,6,-8,-2,-16
1714,1,-5,4,9,8,5,14,-13
1715,-16,6,-6,14,-10,14,5,0
1716,11,-14,-7,12,-2,14,-3,-1
1717,-1,11,-10,-14,1,-16,-16,-11
1718,-12,0,-10,10,1,7,-9,-6
1719,-5,-7,15,12,9,-9,0,-2
1720,8,-14,5,3,9,-11,5,-15
1721,-7,4,15,13,-11,-8,13,-6
1722,-12,-12,-9,-16,11,1,-5,8
1723,-4,-15,2,1,-1,10,-5,12
1724,-1,-13,-5,11,-7,-4,-9,11
1725,-3,6,2,11,-8,-7,14,4
1726,-4,15,12,-15,-10,-9,-13,3
1727,3,-16,-5,15,1,3,-9,-6
1728,-12,-5,-1,-11,7,6,15,8
1729,2,-6,5,6,7,-7,-1,-7
1730,-1,1,-14,-12,10,-2,-3,-8
1731,0,6,-11,-13,7,9,8,7
1732,10,-1,-14,5,-5,-1,10,-8
1733,9,4,11,4,7,-15,-3,-3
1734,-14,-7,-1,10,8,11,-16,-11
1735,-12,10,-11,6,5,-15,4,8
1736,10,-3,-1,5,14,-4,0,1
1737,6,-7,12,4,9,4,6,-16
1738,3,-2,7,12,5,-12,-1,-14
1739,-8,-3,-6,-8,7,-6,11,1
1740,3,5,-3,12,-9,-14,-6,-9
1741,7,-1,-1,8,-6,1,-10,-7
1742,12,-15,-3,-1,7,-15,15,-15
1743,-8,-3,-10,-12,-15,14,-11,-9
1744,3,2,-12,-13,3,-4,14,-16
1745,-1,12,-9,-6,1,-8,-5,-12
1746,10,-10,5,-11,15,-8,8,-11
1747,4,-11,8,13,8,1,13,2
1748,-14,-8,14,0,12,11,-14,5
1749,6,15,7,11,11,6,-4,12
1750,-3,2,-1,9,-4,-15,14,-9
1751,-14,7,0,-16,-5,-10,10,-1
1752,-6,-15,-1,-14,-2,8,10,-5
1753,-2,-9,-6,-15,6,7,13,-4
1754,-4,3,-3,2,12,6,-4,2
1755,-2,13,-7,2,1,-2,8,10
1756,-9,14,-9,8,-3,-7,10,-15
1757,14,13,7,7,10,2,-9,3
1758,10,0,0,7,-8,5,-5,-15
1759,-4,-4,-15,0,-11,-1,-15,-11
1760,13,-13,15,-11,-7,1,6,7
1761,-16,0,-3,1,4,3,11,-1
1762,5,-16,9,-7,6,15,9,-4
1763,11,-5,8,-4,1,7,14,-1
1764,-10,-7,10,-11,6,11,-1,11
1765,1,5,-14,-10,7,8,-1,-12
1766,-8,11,5,-14,14,9,-11,13
1767,6,-5,-9,-11,2,-7,4,-14
1768,12,1,10,5,4,-1,14,6
1769,-14,-12,-10,-3,9,-13,-7,-1
1770,2,-6,-7,11,4,8,-5,-11
1771,-9,11,6,5,-4,-10,13,9
1772,9,10,-12,14,-3,12,-8,0
1773,-12,-16,0,4,1,-1,-9,9
1774,2,-16,-4,13,-5,-8,-11,7
1775,14,-5,9,7,-8,-7,-6,-6
1776,5,-16,-15,3,-1,1,14,-15
1777,-6,15,-16,-13,-5,0,-3,-9
1778,7,13,9,5,14,-2,-7,-12
1779,0,-10,-2,15,14,14,14,-11
1780,-4,4,5,-14,4,-7,-3,1
1781,-8,8,5,10,-16,6,5,-2
1782,-16,2,7,0,9,5,-9,11
1783,-8,8,-12,-14,-14,-10,-5,9
1784,7,-4,11,-15,2,14,-13,5
1785,-1,14,-10,-4,10,2,-3,2
1786,11,-3,-7,9,-13,4,-15,-13
1787,-15,14,-12,-9,-16,-9,-13,-14
1788,-4,6,-13,2,-7,2,-2,15
1789,8,15,3,-4,-9,-14,0,6
1790,-16,10,13,-1,-1,6,3,-4
1791,-16,9,-10,4,2,2,6,11
1792,2,1,13,-12,8,1,-12,2
1793,-1,-11,0,-13,-8,-13,-8,-7
1794,-16,12,5,13,-6,-5,-4,-5
1795,-4,-3,0,10,-7,13,6,13
1796,15,8,-5,8,3,-4,-11,14
1797,-3,-10,-16,13,-5,8,6,-15
1798,-6,2,9,15,-10,1,-7,13
1799,14,-6,11,-16,8,8,5,1
1800,10,13,-7,4,10,-7,4,-7
1801,-14,12,5,-7,-4,6,-15,-7
1802,-14,-10,2,11,0,12,4,10
1803,12,2,8,9,14,10,-10,10
1804,11,5,14,-2,4,-4,2,-14
1805,-4,5,-11,3,-12,-6,-9,5
1806,-9,-14,2,11,0,-5,13,-15
1807,10,0,2,11,-14,11,1,5
1808,12,3,6,5,1,9,15,13
1809,-13,7,2,-11,-4,-7,0,-8
1810,0,3,-14,-8,11,-8,-2,6
1811,5,2,10,-3,-2,-5,13,5
1812,-8,-5,-16,12,10,14,-12,1
1813,-9,-5,13,10,3,-12,-8,-10
1814,-8,15,-6,-13,12,5,-11,8
1815,-10,6,11,-9,-11,-11,-10,0
1816,-5,-3,11,0,9,-8,-15,4
1817,10,-11,-1,4,-4,-3,7,-6
1818,-12,-13,11,-3,-12,8,7,-8
1819,2,-3,4,-6,15,-15,11,10
1820,5,8,-10,-2,-4,2,7,15
1821,-7,-1,-12,8,-4,6,-11,-14
1822,-5,4,6,-13,-8,-12,0,-11
1823,5,6,12,-13,-7,-7,-8,-5
1824,10,0,-7,-6,-5,-16,14,4
1825,5,-9,-3,-9,2,7,-14,-5
1826,-11,-8,8,-10,-13,8,9,5
1827,2,8,4,-1,1,-7,-1,-2
1828,13,2,10,2,-1,0,-15,14
1829,6,1,0,4,1,-1,-14,0
1830,0,0,0,8,-6,-7,-1,-7
1831,-9,0,-7,7,9,-16,-1,-5
1832,-11,14,7,2,12,5,-16,6
1833,14,10,-6,-11,-9,-7,4,11
1834,-4,-2,-4,-2,-5,13,7,-12
1835,6,5,13,0,6,-15,0,-7
1836,-13,11,5,-1,5,-11,15,-8
1837,-9,5,12,-10,-2,4,4,12
1838,-15,-8,-10,-16,2,12,-14,7
1839,2,0,1,-3,-8,-10,9,-16
1840,12,13,0,-5,7,-11,-4,13
1841,-16,11,15,-8,3,10,15,-5
1842,6,-2,10,-3,-16,-7,4,-8
1843,-14,3,11,-2,-4,3,12,-3
1844,-14,8,-7,12,3,-16,-12,14
1845,11,10,-8,-7,1,10,-5,3
1846,-3,9,4,-12,-12,0,-15,10
1847,-12,-2,-11,15,-3,8,-2,0
1848,-12,10,-15,15,11,-2,6,-14
1849,13,0,6,-13,5,8,13,4
1850,8,-5,-15,0,-14,4,-11,-1
1851,12,7,-3,9,-16,-16,6,4
1852,-12,14,-6,7,6,9,11,-8
1853,5,14,10,0,15,12,-16,0
1854,9,9,0,10,-8,-1,-5,13
1855,8,9,-11,11,-5,5,0,-11
1856,15,1,1,-1,-6,-15,1,11
1857,5,7,11,-9,-8,-15,15,-3
1858,-7,-6,13,-9,-5,7,7,13
1859,-1,-6,10,4,-2,-10,6,8
1860,-11,11,-5,-10,4,0,5,-12
1861,-15,-1,-11,-11,-8,-7,2,8
1862,11,13,-9,-12,13,-12,-1,4
1863,15,-6,8,-9,-1,9,2,10
1864,8,15,-14,-11,8,5,-6,0
1865,-9,-9,13,-5,-14,13,15,4
1866,14,-6,-9,-14,5,15,-11,-15
